repo_name,is_opt_final,is_opt_arch_keyword,is_opt_arch_llm,is_opt_arch_final
QB64pe,0,0,0,0
QBDI,0,0,0,0
QCBOR,0,0,0,0
QCVM,0,0,0,0
QCefView,文件不存在,文件不存在,文件不存在,文件不存在
QCodeEditor,0,0,0,0
QConf,文件不存在,文件不存在,文件不存在,文件不存在
QCoolPage,文件不存在,文件不存在,文件不存在,文件不存在
QDiskInfo,文件不存在,文件不存在,文件不存在,文件不存在
QEFIEntryManager,1,0,0,0
QEZ,文件不存在,文件不存在,文件不存在,文件不存在
QField,3,1,1,0
QFlightinstruments,文件不存在,文件不存在,文件不存在,文件不存在
QFtpServer,文件不存在,文件不存在,文件不存在,文件不存在
QGIS,97,13,13,0
QGIS-Code-Examples,文件不存在,文件不存在,文件不存在,文件不存在
QGeoView,文件不存在,文件不存在,文件不存在,文件不存在
QGnomePlatform,1,0,0,0
QGoodWindow,文件不存在,文件不存在,文件不存在,文件不存在
QHexView,0,0,0,0
QHotkey,文件不存在,文件不存在,文件不存在,文件不存在
QJsonModel,文件不存在,文件不存在,文件不存在,文件不存在
QKeyMapper,0,0,0,0
QLMarkdown,0,0,0,0
QLoader,文件不存在,文件不存在,文件不存在,文件不存在
QMC5883LCompass,文件不存在,文件不存在,文件不存在,文件不存在
QMDemo,文件不存在,文件不存在,文件不存在,文件不存在
QMPlay2,2,0,0,0
QNearbyShare,文件不存在,文件不存在,文件不存在,文件不存在
QNial7,文件不存在,文件不存在,文件不存在,文件不存在
QOpenHD,0,0,0,0
QOwnNotes,1,0,0,0
QPULib,文件不存在,文件不存在,文件不存在,文件不存在
QPanda-2,文件不存在,文件不存在,文件不存在,文件不存在
QProgressIndicator,文件不存在,文件不存在,文件不存在,文件不存在
QQImpl,文件不存在,文件不存在,文件不存在,文件不存在
QQMediaPlayerCopy,文件不存在,文件不存在,文件不存在,文件不存在
QQNTFileVerifyPatch,文件不存在,文件不存在,文件不存在,文件不存在
QQVoiceDemo,文件不存在,文件不存在,文件不存在,文件不存在
QRCode,0,0,0,0
QRCode-NCNN,文件不存在,文件不存在,文件不存在,文件不存在
QRibbon,文件不存在,文件不存在,文件不存在,文件不存在
QSSTV,文件不存在,文件不存在,文件不存在,文件不存在
QSVEnc,0,0,0,0
QSanguosha,5,0,0,0
QSchematic,0,0,0,0
QSimpleScada,文件不存在,文件不存在,文件不存在,文件不存在
QSimpleUpdater,0,0,0,0
QStlink2,1,0,0,0
QSyncthingTray,0,0,0,0
QT5-Image-and-video-processing-software,文件不存在,文件不存在,文件不存在,文件不存在
QTcpSocket,文件不存在,文件不存在,文件不存在,文件不存在
QUICK,0,0,0,0
QUICKSILVER,0,0,0,0
QUIK,文件不存在,文件不存在,文件不存在,文件不存在
QUaServer,文件不存在,文件不存在,文件不存在,文件不存在
QWebView,文件不存在,文件不存在,文件不存在,文件不存在
QWidget-FancyUI,文件不存在,文件不存在,文件不存在,文件不存在
QWidgetDemo,文件不存在,文件不存在,文件不存在,文件不存在
QWidgetExe,文件不存在,文件不存在,文件不存在,文件不存在
QXlsx,0,0,0,0
Qcm,文件不存在,文件不存在,文件不存在,文件不存在
Qedis,0,0,0,0
QmlVlc,1,0,0,0
QoL-BOFs,文件不存在,文件不存在,文件不存在,文件不存在
QoSTestFramework,文件不存在,文件不存在,文件不存在,文件不存在
QodeAssist,0,0,0,0
QrCodeScan,文件不存在,文件不存在,文件不存在,文件不存在
QsLog,文件不存在,文件不存在,文件不存在,文件不存在
Qt,文件不存在,文件不存在,文件不存在,文件不存在
Qt-5-and-OpenCV-4-Computer-Vision-Projects,文件不存在,文件不存在,文件不存在,文件不存在
Qt-AES,文件不存在,文件不存在,文件不存在,文件不存在
Qt-Advanced-Docking-System,文件不存在,文件不存在,文件不存在,文件不存在
Qt-Advanced-Stylesheets,文件不存在,文件不存在,文件不存在,文件不存在
Qt-CustomControls,文件不存在,文件不存在,文件不存在,文件不存在
Qt-Frameless-Window-DarkStyle,文件不存在,文件不存在,文件不存在,文件不存在
Qt-FramelessWindow,0,0,0,0
Qt-Guide,文件不存在,文件不存在,文件不存在,文件不存在
Qt-Inspector,1,0,0,0
Qt-InteractiveButtons,文件不存在,文件不存在,文件不存在,文件不存在
Qt-Nice-Frameless-Window,文件不存在,文件不存在,文件不存在,文件不存在
Qt-RangeSlider,文件不存在,文件不存在,文件不存在,文件不存在
Qt-Secret,文件不存在,文件不存在,文件不存在,文件不存在
Qt-VTK-viewer,文件不存在,文件不存在,文件不存在,文件不存在
Qt-Vtk,文件不存在,文件不存在,文件不存在,文件不存在
Qt-studentmanager,文件不存在,文件不存在,文件不存在,文件不存在
Qt360,文件不存在,文件不存在,文件不存在,文件不存在
Qt5-MusicPlayer,文件不存在,文件不存在,文件不存在,文件不存在
Qt6_Cplusplus-DevelopmentTutorialCode,文件不存在,文件不存在,文件不存在,文件不存在
QtAV,3,0,0,0
QtAVPlayer,0,0,0,0
QtAdb,文件不存在,文件不存在,文件不存在,文件不存在
QtAndroidTools,文件不存在,文件不存在,文件不存在,文件不存在
QtApng,文件不存在,文件不存在,文件不存在,文件不存在
QtAppProject,文件不存在,文件不存在,文件不存在,文件不存在
QtAseman,文件不存在,文件不存在,文件不存在,文件不存在
QtAutoUpdater,文件不存在,文件不存在,文件不存在,文件不存在
QtAwesome,0,0,0,0
QtBitcoinTrader,文件不存在,文件不存在,文件不存在,文件不存在
QtCipherSqlitePlugin,文件不存在,文件不存在,文件不存在,文件不存在
QtDirect3D,0,0,0,0
QtExamples,文件不存在,文件不存在,文件不存在,文件不存在
QtExtra,0,0,0,0
QtFirebase,文件不存在,文件不存在,文件不存在,文件不存在
QtFlex5,文件不存在,文件不存在,文件不存在,文件不存在
QtGameEngine,文件不存在,文件不存在,文件不存在,文件不存在
QtInputMethod_GooglePinyin,文件不存在,文件不存在,文件不存在,文件不存在
QtJsonSerializer,文件不存在,文件不存在,文件不存在,文件不存在
QtKeyboard,文件不存在,文件不存在,文件不存在,文件不存在
QtKittiVisualizer,文件不存在,文件不存在,文件不存在,文件不存在
QtNetworkService,0,0,0,0
QtOpenCV,文件不存在,文件不存在,文件不存在,文件不存在
QtOpenGL,文件不存在,文件不存在,文件不存在,文件不存在
QtOtherExamples,文件不存在,文件不存在,文件不存在,文件不存在
QtPass,0,0,0,0
QtQuickVcp,0,0,0,0
QtRibbonGUI,文件不存在,文件不存在,文件不存在,文件不存在
QtScrcpy,0,0,0,0
QtSerialMonitor,文件不存在,文件不存在,文件不存在,文件不存在
QtService,0,0,0,0
QtUnblockNeteaseMusic,0,0,0,0
QtUsb,0,0,0,0
QtVtk,文件不存在,文件不存在,文件不存在,文件不存在
QtVtk-Project,文件不存在,文件不存在,文件不存在,文件不存在
QtWaitingSpinner,文件不存在,文件不存在,文件不存在,文件不存在
QtWebApp,文件不存在,文件不存在,文件不存在,文件不存在
QtWidgetsApplication,文件不存在,文件不存在,文件不存在,文件不存在
QtWidgetsExamples,文件不存在,文件不存在,文件不存在,文件不存在
QtWuziqi,文件不存在,文件不存在,文件不存在,文件不存在
QtXlsxWriter,0,0,0,0
QtnProperty,0,0,0,0
QuEST,0,0,0,0
Quad-Views-Foveated,0,0,0,0
QuadProgpp,文件不存在,文件不存在,文件不存在,文件不存在
Quadtree,文件不存在,文件不存在,文件不存在,文件不存在
Quake,文件不存在,文件不存在,文件不存在,文件不存在
Quake-2,文件不存在,文件不存在,文件不存在,文件不存在
Quake-2-Tools,文件不存在,文件不存在,文件不存在,文件不存在
Quake-III-Arena,文件不存在,文件不存在,文件不存在,文件不存在
Quake-III-Arena-Kenny-Edition,0,0,0,0
Quake3-iOS,文件不存在,文件不存在,文件不存在,文件不存在
Quake3e,7,2,2,2
QuakeQuest,文件不存在,文件不存在,文件不存在,文件不存在
Quandoom,文件不存在,文件不存在,文件不存在,文件不存在
QuantLib,4,0,0,0
Quanta-HD-User-Facing-0x0408-0x4035_linux,文件不存在,文件不存在,文件不存在,文件不存在
QuantumGate,0,0,0,0
QuarkPhysics,文件不存在,文件不存在,文件不存在,文件不存在
QuarkTS,0,0,0,0
Quaternion,0,0,0,0
Quatro,文件不存在,文件不存在,文件不存在,文件不存在
Qucs-RFlayout,0,0,0,0
QuestHands,文件不存在,文件不存在,文件不存在,文件不存在
QueueForMcu,文件不存在,文件不存在,文件不存在,文件不存在
Quick-Cocos2dx-Community,1,0,0,0
QuickActions,文件不存在,文件不存在,文件不存在,文件不存在
QuickAsm,文件不存在,文件不存在,文件不存在,文件不存在
QuickBMS,文件不存在,文件不存在,文件不存在,文件不存在
QuickCut,0,0,0,0
QuickESPNow,文件不存在,文件不存在,文件不存在,文件不存在
QuickFramework,文件不存在,文件不存在,文件不存在,文件不存在
QuickJS,文件不存在,文件不存在,文件不存在,文件不存在
QuickJS-Windows-Build,文件不存在,文件不存在,文件不存在,文件不存在
QuickQanava,文件不存在,文件不存在,文件不存在,文件不存在
QuickVtk,文件不存在,文件不存在,文件不存在,文件不存在
Qv2ray,1,0,0,0
QvPlugin-NaiveProxy,文件不存在,文件不存在,文件不存在,文件不存在
QvPlugin-SS,文件不存在,文件不存在,文件不存在,文件不存在
QvPlugin-SSR,文件不存在,文件不存在,文件不存在,文件不存在
QvPlugin-Trojan,文件不存在,文件不存在,文件不存在,文件不存在
QvPlugin-Trojan-Go,文件不存在,文件不存在,文件不存在,文件不存在
QxOrm,文件不存在,文件不存在,文件不存在,文件不存在
R-VIO,文件不存在,文件不存在,文件不存在,文件不存在
R-VIO2,文件不存在,文件不存在,文件不存在,文件不存在
R2P2,文件不存在,文件不存在,文件不存在,文件不存在
R2R-EnvDrop,文件不存在,文件不存在,文件不存在,文件不存在
R3Archive,文件不存在,文件不存在,文件不存在,文件不存在
R3nzSkin,0,0,0,0
R3nzSkinTFT,文件不存在,文件不存在,文件不存在,文件不存在
RA2YurisRevengeTrainer,文件不存在,文件不存在,文件不存在,文件不存在
RA3Bar-RA3Launcher,0,0,0,0
RACER,文件不存在,文件不存在,文件不存在,文件不存在
RAIntegration,0,0,0,0
RAJA,5,2,2,2
RALibretro,0,0,0,0
RAMN,0,0,0,0
RAMP,文件不存在,文件不存在,文件不存在,文件不存在
RASPA2,文件不存在,文件不存在,文件不存在,文件不存在
RAT_Obfuscator,文件不存在,文件不存在,文件不存在,文件不存在
RBDDimmer,文件不存在,文件不存在,文件不存在,文件不存在
RBDyn,4,1,1,0
RBOT,文件不存在,文件不存在,文件不存在,文件不存在
RBPN-PyTorch,文件不存在,文件不存在,文件不存在,文件不存在
RCF,文件不存在,文件不存在,文件不存在,文件不存在
RC_Transmitter,文件不存在,文件不存在,文件不存在,文件不存在
RDMA-tutorial,文件不存在,文件不存在,文件不存在,文件不存在
RDPCredentialStealer,文件不存在,文件不存在,文件不存在,文件不存在
RDPHijack-BOF,文件不存在,文件不存在,文件不存在,文件不存在
RDTSC-KVM-Handler,文件不存在,文件不存在,文件不存在,文件不存在
RE-UE4SS,0,0,0,0
RE-flex,0,0,0,0
REAL,文件不存在,文件不存在,文件不存在,文件不存在
REAL_DRONE_400,文件不存在,文件不存在,文件不存在,文件不存在
REAPER,文件不存在,文件不存在,文件不存在,文件不存在
RECIPE,0,0,0,0
RED4ext,0,0,0,0
RED4ext.SDK,0,0,0,0
REDPlayer,文件不存在,文件不存在,文件不存在,文件不存在
REDRIVER2,0,0,0,0
REDasm,0,0,0,0
REFramework,1,0,0,0
REGoth-bs,0,0,0,0
REPENTOGON,2,0,0,0
REST,文件不存在,文件不存在,文件不存在,文件不存在
REST-CPP-benchmark,文件不存在,文件不存在,文件不存在,文件不存在
RETools,文件不存在,文件不存在,文件不存在,文件不存在
REVERIE,文件不存在,文件不存在,文件不存在,文件不存在
RF-Bridge-EFM8BB1,文件不存在,文件不存在,文件不存在,文件不存在
RF-Clown,文件不存在,文件不存在,文件不存在,文件不存在
RF24,2,0,0,0
RF24Audio,文件不存在,文件不存在,文件不存在,文件不存在
RF24Ethernet,0,0,0,0
RF24Mesh,1,1,1,0
RF24Network,0,0,0,0
RFBitBanger,文件不存在,文件不存在,文件不存在,文件不存在
RFControl,文件不存在,文件不存在,文件不存在,文件不存在
RFIDler,0,0,0,0
RFIDtools,文件不存在,文件不存在,文件不存在,文件不存在
RFLink-ESP,文件不存在,文件不存在,文件不存在,文件不存在
RFLink32,0,0,0,0
RFM69,2,0,0,0
RFQuack,0,0,0,0
RFmoggy,文件不存在,文件不存在,文件不存在,文件不存在
RGB-matrix-Panel,文件不存在,文件不存在,文件不存在,文件不存在
RGB565_video,文件不存在,文件不存在,文件不存在,文件不存在
RGBDPlaneDetection,文件不存在,文件不存在,文件不存在,文件不存在
RGBtoHDMI,0,0,0,0
RGFW,0,0,0,0
RHCR,文件不存在,文件不存在,文件不存在,文件不存在
RHVoice,0,0,0,0
RHash,0,0,0,0
RIM,文件不存在,文件不存在,文件不存在,文件不存在
RIO,文件不存在,文件不存在,文件不存在,文件不存在
RIOT,28,3,3,0
RIR-Generator,文件不存在,文件不存在,文件不存在,文件不存在
RISC-V-TLM,文件不存在,文件不存在,文件不存在,文件不存在
RISCBoy,0,0,0,0
RISCV-Simulator,文件不存在,文件不存在,文件不存在,文件不存在
RLogin,文件不存在,文件不存在,文件不存在,文件不存在
RMAI2020-Decision,文件不存在,文件不存在,文件不存在,文件不存在
RMAI2020-Planning,文件不存在,文件不存在,文件不存在,文件不存在
RMG,0,0,0,0
RMS,文件不存在,文件不存在,文件不存在,文件不存在
RMUA2022,文件不存在,文件不存在,文件不存在,文件不存在
RMySQL,文件不存在,文件不存在,文件不存在,文件不存在
RNCryptorNative,文件不存在,文件不存在,文件不存在,文件不存在
